rollout/ep_len_mean,train/n_updates,train/loss,time/total_timesteps,rollout/exploration_rate,train/learning_rate,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/episodes
6.5,24,0.06269947532564402,26,0.9980499999999997,0.00063,2,11,4.50620125,4
6.25,48,0.039474865421652794,50,0.9962500000000004,0.00063,4,11,4.15523625,8
6.5,76,0.03684969339519739,78,0.99415,0.00063,6,11,4.488062333333333,12
7.0,108,0.03533967165276408,112,0.9915999999999999,0.00063,9,11,4.9857594375,16
7.2,140,0.02859140932559967,144,0.9892,0.00063,12,11,5.108600299999999,20
7.416666666666667,176,0.026639203540980816,178,0.98665,0.00063,14,11,5.249961625,24
7.464285714285714,208,0.026379974093288183,209,0.9843249999999997,0.00063,17,11,5.197295464285715,28
7.90625,252,0.27970628440380096,253,0.9810249999999998,0.00063,21,11,5.59115165625,32
8.777777777777779,312,0.0980121586471796,316,0.9762999999999996,0.00063,26,11,6.200625499999999,36
9.05,360,0.07938237674534321,362,0.9728500000000003,0.00063,30,11,6.4264759499999995,40
8.977272727272727,392,0.09305196814239025,395,0.9703749999999999,0.00063,33,11,6.411892727272726,44
8.75,416,0.07504123169928789,420,0.9685000000000001,0.00063,35,11,6.270961479166666,48
8.807692307692308,456,0.07274685520678759,458,0.9656499999999998,0.00063,38,11,6.300000673076923,52
8.964285714285714,500,0.32956813648343086,502,0.9623499999999998,0.00063,42,11,6.422529964285714,56
8.966666666666667,536,0.15335713140666485,538,0.9596499999999996,0.00063,45,11,6.418650216666666,60
8.859375,564,0.17308468744158745,567,0.9574750000000003,0.00063,48,11,6.34457590625,64
8.779411764705882,596,0.15425415709614754,597,0.9552249999999998,0.00063,50,11,6.268804367647059,68
8.73611111111111,628,0.1452016979455948,629,0.9528249999999998,0.00063,53,11,6.228424888888889,72
8.763157894736842,664,0.14585400745272636,666,0.9500500000000001,0.00063,56,11,6.270500526315789,76
8.55,680,0.1387561373412609,684,0.9487000000000003,0.00063,57,11,6.1034331875,80
8.654761904761905,724,0.17601170763373375,727,0.945475,0.00063,61,11,6.239814964285714,84
8.636363636363637,756,0.3912595957517624,760,0.9429999999999996,0.00063,64,11,6.217261250000001,88
8.467391304347826,776,0.24844162911176682,779,0.9415750000000003,0.00063,65,11,6.080075380434783,92
8.489583333333334,812,0.21829494088888168,815,0.938875,0.00063,68,11,6.092737989583333,96
8.89,888,0.20857356488704681,889,0.9333250000000004,0.00063,75,11,6.38717197,100
8.83,908,0.19507473334670067,909,0.9318249999999997,0.00063,76,11,6.356251279999999,104
9.02,948,0.20956261456012726,952,0.9286000000000002,0.00063,80,11,6.556531839999998,108
8.98,972,0.24724552035331726,976,0.9268000000000001,0.00063,82,11,6.505844540000001,112
9.07,1016,0.30293408781290054,1019,0.9235749999999997,0.00063,86,11,6.564422300000001,116
